stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"263",,"Radnička",,45.801536,16.004305,,,1,
"264_1","1","Ravnice",,45.822082,16.027492,,,0,264
"264_2","2","Ravnice",,45.822356,16.028295,,,0,264
"264",,"Ravnice",,45.822219,16.027894,,,1,
"265_1","1","Vrbani",,45.791625,15.914753,,,0,265
"265_2","2","Vrbani",,45.791855,15.912910,,,0,265
"265",,"Vrbani",,45.791740,15.913832,,,1,
"266_3","3","Savišće",,45.789400,16.034918,,,0,266
"266_4","4","Savišće",,45.789080,16.034463,,,0,266
"266",,"Savišće",,45.789240,16.034690,,,1,
"268_21","21","Savski gaj",,45.776843,15.956925,,,0,268
"268_22","22","Savski gaj",,45.777388,15.956558,,,0,268
"268",,"Savski gaj",,45.777115,15.956741,,,1,
"269_1","1","Savski gaj",,45.777115,15.956777,,,0,269
"269_2","2","Savski gaj",,45.777162,15.956305,,,0,269
"269",,"Savski gaj",,45.777138,15.956541,,,1,
"271_21","21","Savski most",,45.784882,15.952645,,,0,271
"271_23","23","Savski most",,45.785322,15.953327,,,0,271
"271_24","24","Savski most",,45.785847,15.952836,,,0,271
"271_27","27","Savski most",,45.785282,15.952730,,,0,271
"271_33","33","Savski most",,45.785410,15.953104,,,0,271
"271_43","43","Savski most",,45.785200,15.952845,,,0,271
"271_53","53","Savski most",,45.785230,15.952774,,,0,271
"271_63","63","Savski most",,45.785408,15.952940,,,0,271
"271",,"Savski most",,45.785323,15.952900,,,1,
"272_3","3","Savski most",,45.786295,15.953329,,,0,272
"272_4","4","Savski most",,45.785080,15.952444,,,0,272
"272",,"Savski most",,45.785687,15.952886,,,1,
"274_23","23","Selska-Ozaljska",,45.799051,15.943096,,,0,274
"274_24","24","Selska-Ozaljska",,45.798438,15.943011,,,0,274
"274",,"Selska-Ozaljska",,45.798744,15.943053,,,1,
"275_1","1","Selska",,45.797828,15.944096,,,0,275
"275_2","2","Selska",,45.797720,15.942279,,,0,275
"275",,"Selska",,45.797774,15.943187,,,1,
"277_21","21","Muzej suv.umjetnosti",,45.777402,15.981796,,,0,277
"277_22","22","Muzej suv.umjetnosti",,45.777820,15.978596,,,0,277
"277_23","23","Muzej suv.umjetnosti",,45.778613,15.980671,,,0,277
"277_24","24","Muzej suv.umjetnosti",,45.776513,15.979798,,,0,277
"277",,"Muzej suv.umjetnosti",,45.777587,15.980215,,,1,
"278_1","1","Muzej suv.umjetnosti",,45.777530,15.979599,,,0,278
"278_2","2","Muzej suv.umjetnosti",,45.777607,15.980858,,,0,278
"278",,"Muzej suv.umjetnosti",,45.777569,15.980228,,,1,
"281_1","1","Slavenskog",,45.794171,15.898965,,,0,281
"281_2","2","Slavenskog",,45.794373,15.898484,,,0,281
"281",,"Slavenskog",,45.794272,15.898725,,,1,
"282_1","1","Srednjaci",,45.788105,15.936814,,,0,282
"282_2","2","Srednjaci",,45.788215,15.937466,,,0,282
"282",,"Srednjaci",,45.788160,15.937140,,,1,
"283_1","1","Jarun",,45.787901,15.929473,,,0,283
"283_2","2","Jarun",,45.787792,15.930068,,,0,283
"283",,"Jarun",,45.787847,15.929771,,,1,
"284_1","1","Strojarska",,45.800764,15.988889,,,0,284
"284_2","2","Strojarska",,45.800796,15.989582,,,0,284
"284",,"Strojarska",,45.800780,15.989235,,,1,
"286_21","21","St.dom Stjepan Radić",,45.786213,15.950760,,,0,286
"286_22","22","St.dom Stjepan Radić",,45.786505,15.950506,,,0,286
"286",,"St.dom Stjepan Radić",,45.786359,15.950633,,,1,
"287_1","1","St. dom S. Radić",,45.786398,15.950995,,,0,287
"287_2","2","St. dom S. Radić",,45.786772,15.952371,,,0,287
"287_3","3","St. dom S. Radić",,45.786351,15.951744,,,0,287
"287",,"St. dom S. Radić",,45.786507,15.951704,,,1,
"288_3","3","Studentski centar",,45.802951,15.964678,,,0,288
"288_4","4","Studentski centar",,45.802432,15.964205,,,0,288
"288",,"Studentski centar",,45.802692,15.964442,,,1,
"290_23","23","Svetice",,45.817683,16.012967,,,0,290
"290_24","24","Svetice",,45.819307,16.012840,,,0,290
"290_33","33","Svetice",,45.817874,16.013033,,,0,290
"290_43","43","Svetice",,45.818011,16.013020,,,0,290
"290",,"Svetice",,45.818219,16.012965,,,1,
"291_1","1","Svetice",,45.815414,16.012794,,,0,291
"291_2","2","Svetice",,45.815406,16.013330,,,0,291
"291",,"Svetice",,45.815410,16.013062,,,1,
"292_1","1","Šulekova",,45.813211,16.004558,,,0,292
"292_2","2","Šulekova",,45.813341,16.004747,,,0,292
"292",,"Šulekova",,45.813276,16.004653,,,1,
"293_4","4","Talovčeva",,45.809666,15.957094,,,0,293
"293",,"Talovčeva",,45.809666,15.957094,,,1,
"294_1","1","Tehnički muzej",,45.803327,15.964311,,,0,294
"294_2","2","Tehnički muzej",,45.803401,15.963518,,,0,294
"294",,"Tehnički muzej",,45.803364,15.963914,,,1,
"295_1","1","Trešnjevački trg",,45.800039,15.954840,,,0,295
"295_2","2","Trešnjevački trg",,45.800109,15.954479,,,0,295
"295",,"Trešnjevački trg",,45.800074,15.954659,,,1,
"296_1","1","Trg hr. velikana",,45.811524,15.984472,,,0,296
"296_2","2","Trg hr. velikana",,45.811804,15.984228,,,0,296
"296",,"Trg hr. velikana",,45.811664,15.984350,,,1,
"297_3","3","Trg P. Krešimira",,45.808111,15.991701,,,0,297
"297_4","4","Trg P. Krešimira",,45.807594,15.991697,,,0,297
"297",,"Trg P. Krešimira",,45.807852,15.991699,,,1,
"298_3","3","Trg Rep. Hrvatske",,45.808776,15.968655,,,0,298
"298_4","4","Trg Rep. Hrvatske",,45.809331,15.968876,,,0,298
"298",,"Trg Rep. Hrvatske",,45.809053,15.968765,,,1,
"299_1","1","Trg žrt. fašizma",,45.809444,15.987632,,,0,299
"299_2","2","Trg žrt. fašizma",,45.810016,15.988373,,,0,299
"299",,"Trg žrt. fašizma",,45.809730,15.988003,,,1,
"301_21","21","Trnsko",,45.776910,15.964189,,,0,301
"301_22","22","Trnsko",,45.777332,15.964491,,,0,301
"301",,"Trnsko",,45.777121,15.964340,,,1,
"302_1","1","Trnsko",,45.777130,15.965220,,,0,302
"302_2","2","Trnsko",,45.777128,15.964731,,,0,302
"302",,"Trnsko",,45.777129,15.964976,,,1,
"303_3","3","Tržnica Kvatrić",,45.814055,15.996525,,,0,303
"303_4","4","Tržnica Kvatrić",,45.812272,15.994793,,,0,303
"303",,"Tržnica Kvatrić",,45.813163,15.995659,,,1,
"304_1","1","Tuškanova",,45.811023,15.997512,,,0,304
"304_2","2","Tuškanova",,45.811126,15.997721,,,0,304
"304",,"Tuškanova",,45.811075,15.997616,,,1,
"305_3","3","Učit. fakultet",,45.797336,15.960876,,,0,305
"305_4","4","Učit. fakultet",,45.796511,15.960194,,,0,305
"305",,"Učit. fakultet",,45.796924,15.960535,,,1,
"307_21","21","Velesajam",,45.777197,15.973007,,,0,307
"307_22","22","Velesajam",,45.777504,15.970685,,,0,307
"307",,"Velesajam",,45.777351,15.971846,,,1,
"308_1","1","Velesajam",,45.777288,15.971466,,,0,308
"308_2","2","Velesajam",,45.777305,15.970888,,,0,308
"308",,"Velesajam",,45.777297,15.971177,,,1,
"309_3","3","Veslačka",,45.788899,15.955138,,,0,309
"309_4","4","Veslačka",,45.788493,15.954746,,,0,309
"309",,"Veslačka",,45.788696,15.954942,,,1,
"310_3","3","Vjesnik",,45.794911,15.959232,,,0,310
"310_4","4","Vjesnik",,45.793392,15.958070,,,0,310
"310",,"Vjesnik",,45.794151,15.958651,,,1,
"311_1","1","Vončinina",,45.813733,15.986755,,,0,311
"311_2","2","Vončinina",,45.813822,15.986536,,,0,311
"311",,"Vončinina",,45.813777,15.986646,,,1,
"312_1","1","Vrbik",,45.799700,15.967661,,,0,312
"312",,"Vrbik",,45.799700,15.967661,,,1,
"313_3","3","Zg. transporti",,45.790724,16.036411,,,0,313
"313_4","4","Zg. transporti",,45.791411,16.037166,,,0,313
"313",,"Zg. transporti",,45.791068,16.036788,,,1,
"314_1","1","Zagrepčanka",,45.799343,15.963220,,,0,314
"314_3","3","Zagrepčanka",,45.800099,15.962840,,,0,314
"314_4","4","Zagrepčanka",,45.798713,15.961714,,,0,314
"314",,"Zagrepčanka",,45.799385,15.962591,,,1,
"316_21","21","Zapadni kolodvor",,45.809494,15.953928,,,0,316
"316",,"Zapadni kolodvor",,45.809494,15.953928,,,1,
"317_1","1","Zapadni kolodvor",,45.809351,15.955820,,,0,317
"317_2","2","Zapadni kolodvor",,45.809613,15.955034,,,0,317
"317",,"Zapadni kolodvor",,45.809482,15.955427,,,1,
"319_23","23","Varaždinska-Selčina",,45.831696,16.117300,,,0,319
"319_24","24","Varaždinska-Selčina",,45.830592,16.115725,,,0,319
"319",,"Varaždinska-Selčina",,45.831144,16.116512,,,1,
"320_23","23","Popovec-gostiona",,45.844547,16.132891,,,0,320
"320_24","24","Popovec-gostiona",,45.843929,16.131913,,,0,320
"320",,"Popovec-gostiona",,45.844238,16.132402,,,1,
"321_23","23","Vugrovečka",,45.850094,16.139925,,,0,321
"321_24","24","Vugrovečka",,45.849619,16.139267,,,0,321
"321",,"Vugrovečka",,45.849856,16.139596,,,1,
"322_23","23","Soblinec",,45.857798,16.148022,,,0,322
"322_24","24","Soblinec",,45.857320,16.147427,,,0,322
"322",,"Soblinec",,45.857559,16.147724,,,1,
"323_21","21","Soblinec-rask.-škola",,45.864067,16.154944,,,0,323
"323_22","22","Soblinec-rask.-škola",,45.864456,16.153723,,,0,323
"323_23","23","Soblinec-rask.-škola",,45.864319,16.154248,,,0,323
"323_24","24","Soblinec-rask.-škola",,45.863963,16.153699,,,0,323
"323",,"Soblinec-rask.-škola",,45.864201,16.154153,,,1,
"324_23","23","Žerjavinec",,45.871678,16.161318,,,0,324
"324_24","24","Žerjavinec",,45.870692,16.160160,,,0,324
"324",,"Žerjavinec",,45.871185,16.160739,,,1,
"325_21","21","Belovar",,45.882082,16.174856,,,0,325
"325_23","23","Belovar",,45.882191,16.173499,,,0,325
"325_24","24","Belovar",,45.881511,16.173164,,,0,325
"325",,"Belovar",,45.881928,16.173840,,,1,
"326_23","23","Mokrička",,45.886381,16.174856,,,0,326
"326_24","24","Mokrička",,45.886248,16.174694,,,0,326
"326",,"Mokrička",,45.886315,16.174775,,,1,
"327_23","23","Adamovec-Šoštarići",,45.894691,16.168472,,,0,327
"327_24","24","Adamovec-Šoštarići",,45.894386,16.168799,,,0,327
"327",,"Adamovec-Šoštarići",,45.894538,16.168636,,,1,
"328_23","23","Antolkovići",,45.898193,16.165946,,,0,328
"328_24","24","Antolkovići",,45.897998,16.166043,,,0,328
"328",,"Antolkovići",,45.898095,16.165995,,,1,
"329_22","22","Adamovec-centar",,45.904517,16.163168,,,0,329
"329_23","23","Adamovec-centar",,45.904605,16.163403,,,0,329
"329_24","24","Adamovec-centar",,45.904209,16.163338,,,0,329
"329",,"Adamovec-centar",,45.904444,16.163303,,,1,
"330_23","23","Beštaki",,45.905677,16.158338,,,0,330
"330_24","24","Beštaki",,45.905682,16.158145,,,0,330
"330",,"Beštaki",,45.905680,16.158241,,,1,
"331_23","23","Jesenovec-Balšićeva",,45.907764,16.156472,,,0,331
"331_24","24","Jesenovec-Balšićeva",,45.907739,16.156487,,,0,331
"331",,"Jesenovec-Balšićeva",,45.907751,16.156480,,,1,
"332_23","23","Jesenovečka 29",,45.914221,16.152051,,,0,332
"332_24","24","Jesenovečka 29",,45.914216,16.152043,,,0,332
"332",,"Jesenovečka 29",,45.914218,16.152047,,,1,
"333_23","23","Jesenovec-okretište",,45.917533,16.145725,,,0,333
"333_24","24","Jesenovec-okretište",,45.917533,16.145721,,,0,333
"333",,"Jesenovec-okretište",,45.917533,16.145723,,,1,
"334_22","22","Put za Moravče",,45.909132,16.164393,,,0,334
"334_23","23","Put za Moravče",,45.909084,16.164855,,,0,334
"334_24","24","Put za Moravče",,45.908541,16.164428,,,0,334
"334",,"Put za Moravče",,45.908919,16.164559,,,1,
"335_23","23","Zenki",,45.915958,16.159797,,,0,335
"335_24","24","Zenki",,45.915964,16.159756,,,0,335
"335",,"Zenki",,45.915961,16.159776,,,1,
"336_23","23","Pilati",,45.922503,16.155382,,,0,336
"336_24","24","Pilati",,45.922415,16.155372,,,0,336
"336",,"Pilati",,45.922459,16.155377,,,1,
"337_23","23","Lozaki",,45.927926,16.152190,,,0,337
"337_24","24","Lozaki",,45.927852,16.152213,,,0,337
"337",,"Lozaki",,45.927889,16.152201,,,1,
"338_23","23","Čergari",,45.935007,16.149210,,,0,338
"338_24","24","Čergari",,45.934963,16.149253,,,0,338
"338",,"Čergari",,45.934985,16.149232,,,1,
"339_23","23","Glavnica Donja okr.",,45.937863,16.143688,,,0,339
"339_24","24","Glavnica Donja okr.",,45.937863,16.143688,,,0,339
"339",,"Glavnica Donja okr.",,45.937863,16.143688,,,1,
"340_23","23","Filipčići",,45.912255,16.167862,,,0,340
"340_24","24","Filipčići",,45.912242,16.167757,,,0,340
"340",,"Filipčići",,45.912249,16.167810,,,1,
"341_23","23","Bastalićeva II.",,45.918712,16.169685,,,0,341
"341_24","24","Bastalićeva II.",,45.919016,16.169922,,,0,341
"341",,"Bastalićeva II.",,45.918864,16.169803,,,1,
"342_23","23","Prajzov brijeg",,45.924064,16.170774,,,0,342
"342_24","24","Prajzov brijeg",,45.923933,16.170746,,,0,342
"342",,"Prajzov brijeg",,45.923998,16.170760,,,1,
"343_23","23","Bahlenova",,45.929606,16.170352,,,0,343
"343_24","24","Bahlenova",,45.929713,16.170287,,,0,343
"343",,"Bahlenova",,45.929659,16.170319,,,1,
"344_23","23","Moravče-Benkova",,45.936547,16.167689,,,0,344
"344_24","24","Moravče-Benkova",,45.936557,16.167667,,,0,344
"344",,"Moravče-Benkova",,45.936552,16.167678,,,1,
"345_22","22","Ninska",,45.826533,16.110713,,,0,345
"345_24","24","Ninska",,45.826662,16.110753,,,0,345
"345_32","32","Ninska",,45.826502,16.110878,,,0,345
"345_42","42","Ninska",,45.826502,16.110878,,,0,345
"345_52","52","Ninska",,45.826502,16.110878,,,0,345
"345",,"Ninska",,45.826540,16.110820,,,1,
"346_22","22","Sesvete-izlaz",,45.825442,16.109511,,,0,346
"346",,"Sesvete-izlaz",,45.825442,16.109511,,,1,
"347_23","23","Obrež",,45.872160,16.145129,,,0,347
"347_24","24","Obrež",,45.871797,16.145255,,,0,347
"347",,"Obrež",,45.871979,16.145192,,,1,
"348_23","23","Vojnovićeva",,45.877129,16.141392,,,0,348
"348_24","24","Vojnovićeva",,45.876995,16.141450,,,0,348
"348",,"Vojnovićeva",,45.877062,16.141421,,,1,
"349_23","23","Gajci-Lovre Sedinića",,45.884512,16.137787,,,0,349
"349_24","24","Gajci-Lovre Sedinića",,45.884444,16.137795,,,0,349
"349",,"Gajci-Lovre Sedinića",,45.884478,16.137791,,,1,
"350_23","23","Vurnovec-B.B.-Kusova",,45.888799,16.136660,,,0,350
"350_24","24","Vurnovec-B.B.-Kusova",,45.888503,16.136491,,,0,350
"350",,"Vurnovec-B.B.-Kusova",,45.888651,16.136576,,,1,
"351_23","23","Prepuštovec-Vurnovec",,45.891780,16.133676,,,0,351
"351_24","24","Prepuštovec-Vurnovec",,45.891285,16.133819,,,0,351
"351",,"Prepuštovec-Vurnovec",,45.891533,16.133748,,,1,
"352_23","23","Škanići",,45.897253,16.133781,,,0,352
"352_24","24","Škanići",,45.897239,16.133786,,,0,352
"352",,"Škanići",,45.897246,16.133784,,,1,
"353_23","23","Prepuštovec-izletišt",,45.901157,16.132373,,,0,353
"353_24","24","Prepuštovec-izletišt",,45.901037,16.132379,,,0,353
"353",,"Prepuštovec-izletišt",,45.901097,16.132376,,,1,
"354_23","23","Put za Kašinu",,45.903675,16.131057,,,0,354
"354_24","24","Put za Kašinu",,45.904248,16.130473,,,0,354
"354",,"Put za Kašinu",,45.903961,16.130765,,,1,
"355_23","23","Frljur-Blaguška",,45.908724,16.131220,,,0,355
"355_24","24","Frljur-Blaguška",,45.908727,16.131234,,,0,355
"355",,"Frljur-Blaguška",,45.908725,16.131227,,,1,
"356_23","23","Pustički",,45.911692,16.133151,,,0,356
"356_24","24","Pustički",,45.911611,16.133126,,,0,356
"356",,"Pustički",,45.911652,16.133139,,,1,
"357_23","23","Blaguša 12",,45.920471,16.131644,,,0,357
"357_24","24","Blaguša 12",,45.920222,16.131742,,,0,357
"357",,"Blaguša 12",,45.920346,16.131693,,,1,
"358_23","23","Blaguša-kapela",,45.924278,16.131097,,,0,358
"358_24","24","Blaguša-kapela",,45.924147,16.131096,,,0,358
"358",,"Blaguša-kapela",,45.924213,16.131097,,,1,
"359_23","23","Blaguša - centar",,45.929691,16.130350,,,0,359
"359_24","24","Blaguša - centar",,45.929625,16.130349,,,0,359
"359",,"Blaguša - centar",,45.929658,16.130349,,,1,
"360_21","21","Ulica Kaktusa",,45.826422,16.084565,,,0,360
"360_22","22","Ulica Kaktusa",,45.826338,16.085860,,,0,360
"360",,"Ulica Kaktusa",,45.826380,16.085212,,,1,
"361_21","21","Zagrebačka 103",,45.826167,16.089982,,,0,361
"361",,"Zagrebačka 103",,45.826167,16.089982,,,1,
"362_21","21","Brestovečka",,45.827570,16.097914,,,0,362
"362_22","22","Brestovečka",,45.827647,16.097482,,,0,362
"362",,"Brestovečka",,45.827608,16.097698,,,1,
"363_23","23","Anke Krizmanić",,45.830051,16.096483,,,0,363
"363_24","24","Anke Krizmanić",,45.829799,16.097034,,,0,363
"363",,"Anke Krizmanić",,45.829925,16.096759,,,1,
"365_23","23","Brestovečka 100",,45.837037,16.089683,,,0,365
"365_24","24","Brestovečka 100",,45.836663,16.089756,,,0,365
"365",,"Brestovečka 100",,45.836850,16.089719,,,1,
"366_23","23","Brestovečka 128",,45.839594,16.089065,,,0,366
"366_24","24","Brestovečka 128",,45.838965,16.089021,,,0,366
"366",,"Brestovečka 128",,45.839279,16.089043,,,1,
"368_21","21","Lužan",,45.888784,16.188223,,,0,368
"368_22","22","Lužan",,45.888971,16.188378,,,0,368
"368",,"Lužan",,45.888878,16.188301,,,1,
"369_21","21","Grgati 8",,45.890102,16.193131,,,0,369
"369_22","22","Grgati 8",,45.890139,16.193142,,,0,369
"369",,"Grgati 8",,45.890121,16.193137,,,1,
"370_21","21","Lužan-Zeleni vijenac",,45.885707,16.196382,,,0,370
"370_22","22","Lužan-Zeleni vijenac",,45.885721,16.196373,,,0,370
"370",,"Lužan-Zeleni vijenac",,45.885714,16.196378,,,1,
"371_23","23","Kašinska-rasadnik",,45.841754,16.109100,,,0,371
"371_24","24","Kašinska-rasadnik",,45.842126,16.108960,,,0,371
"371",,"Kašinska-rasadnik",,45.841940,16.109030,,,1,
"372_23","23","Vugrovečka 21",,45.848411,16.110574,,,0,372
"372_24","24","Vugrovečka 21",,45.848500,16.110558,,,0,372
"372",,"Vugrovečka 21",,45.848455,16.110566,,,1,
"373_23","23","Vugrovečka 42",,45.851519,16.111617,,,0,373
"373_24","24","Vugrovečka 42",,45.851517,16.111626,,,0,373
"373",,"Vugrovečka 42",,45.851518,16.111621,,,1,
"374_23","23","Vugrovečka 70",,45.854855,16.112701,,,0,374
"374",,"Vugrovečka 70",,45.854855,16.112701,,,1,
"375_21","21","Aleja mira",,45.861768,16.115555,,,0,375
"375_22","22","Aleja mira",,45.861350,16.115920,,,0,375
"375_23","23","Aleja mira",,45.862712,16.114912,,,0,375
"375_24","24","Aleja mira",,45.863001,16.114899,,,0,375
"375",,"Aleja mira",,45.862208,16.115321,,,1,
"376_23","23","Mark.polje-raskrižje",,45.870491,16.113363,,,0,376
"376_24","24","Mark.polje-raskrižje",,45.870290,16.113348,,,0,376
"376",,"Mark.polje-raskrižje",,45.870390,16.113356,,,1,
"377_23","23","Škola Vugrovec",,45.876708,16.111469,,,0,377
"377_24","24","Škola Vugrovec",,45.877118,16.111321,,,0,377
"377",,"Škola Vugrovec",,45.876913,16.111395,,,1,
"378_23","23","Vugrovec kod crkve",,45.881289,16.108784,,,0,378
"378_24","24","Vugrovec kod crkve",,45.881529,16.108595,,,0,378
"378",,"Vugrovec kod crkve",,45.881409,16.108689,,,1,
"379_23","23","Vugrovec D.-groblje",,45.884689,16.106272,,,0,379
"379_24","24","Vugrovec D.-groblje",,45.884546,16.106281,,,0,379
"379",,"Vugrovec D.-groblje",,45.884618,16.106276,,,1,
"380_23","23","Vugrovečka-Grljakova",,45.891264,16.100992,,,0,380
"380_24","24","Vugrovečka-Grljakova",,45.891207,16.101034,,,0,380
"380",,"Vugrovečka-Grljakova",,45.891235,16.101013,,,1,
"381_23","23","Gornji Vugrovec 58",,45.892447,16.095364,,,0,381
"381_24","24","Gornji Vugrovec 58",,45.892412,16.095374,,,0,381
"381",,"Gornji Vugrovec 58",,45.892429,16.095369,,,1,
"382_23","23","Židaki",,45.893545,16.089675,,,0,382
"382_24","24","Židaki",,45.893571,16.089629,,,0,382
"382",,"Židaki",,45.893558,16.089652,,,1,
"383_23","23","Rožići",,45.895365,16.084881,,,0,383
"383_24","24","Rožići",,45.895311,16.085086,,,0,383
"383",,"Rožići",,45.895338,16.084984,,,1,
"384_23","23","Goranec",,45.897248,16.078668,,,0,384
"384_24","24","Goranec",,45.897190,16.078601,,,0,384
"384",,"Goranec",,45.897219,16.078634,,,1,
"385_24","24","Bistrička - O.Š.",,45.830495,16.106914,,,0,385
"385",,"Bistrička - O.Š.",,45.830495,16.106914,,,1,
"386_23","23","Pantovčak 56",,45.817178,15.961011,,,0,386
"386_24","24","Pantovčak 56",,45.816860,15.961030,,,0,386
"386",,"Pantovčak 56",,45.817019,15.961020,,,1,
"387_23","23","Pantovčak 82",,45.819430,15.960527,,,0,387
"387_24","24","Pantovčak 82",,45.819639,15.960486,,,0,387
"387",,"Pantovčak 82",,45.819534,15.960507,,,1,
"388_23","23","Pantovčak 102",,45.821835,15.960050,,,0,388
"388_24","24","Pantovčak 102",,45.822706,15.960141,,,0,388
"388",,"Pantovčak 102",,45.822270,15.960095,,,1,
"389_23","23","Pantovčak 128",,45.824615,15.961087,,,0,389
"389_24","24","Pantovčak 128",,45.825084,15.961262,,,0,389
"389",,"Pantovčak 128",,45.824850,15.961174,,,1,
"390_23","23","Pantovčak 156",,45.828047,15.961392,,,0,390
"390_24","24","Pantovčak 156",,45.828213,15.961302,,,0,390
"390",,"Pantovčak 156",,45.828130,15.961347,,,1,
"391_24","24","Pantovčak 180",,45.832245,15.962282,,,0,391
"391",,"Pantovčak 180",,45.832245,15.962282,,,1,
"392_23","23","Zelengaj",,45.835247,15.962508,,,0,392
"392_24","24","Zelengaj",,45.834961,15.962467,,,0,392
"392",,"Zelengaj",,45.835104,15.962487,,,1,
"393_23","23","Predsjednički dvori",,45.837799,15.961562,,,0,393
"393_24","24","Predsjednički dvori",,45.837431,15.961769,,,0,393
"393",,"Predsjednički dvori",,45.837615,15.961666,,,1,
"394_23","23","Pantovčak 241",,45.840419,15.959346,,,0,394
"394_24","24","Pantovčak 241",,45.840444,15.959235,,,0,394
"394",,"Pantovčak 241",,45.840431,15.959290,,,1,
"395_21","21","Pantovčak",,45.845719,15.957804,,,0,395
"395_23","23","Pantovčak",,45.845558,15.958134,,,0,395
"395_24","24","Pantovčak",,45.845570,15.958194,,,0,395
"395",,"Pantovčak",,45.845616,15.958044,,,1,
"396_23","23","Nazorova 26",,45.815959,15.967060,,,0,396
"396_24","24","Nazorova 26",,45.815867,15.967106,,,0,396
